,user_id_hashed,#business,#sports,#fun_facts,#international,#animals,#national,#health_n_fitness,#entertainment,#fashion,#automotive,#food,#technology,#travel,#games,#music,n/a
7087,hyUw8KONar13tZbcaFhm1GM6XkS7CYSafKyMeA==,"[1.0, 64101.0]","[0, 0]","[0, 0]","[2.0, 87383.0]","[0, 0]","[11.0, 284645.0]","[0, 0]","[2.0, 36636.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5.0, 54473.0]","[0, 0]","[4, 176729.0]"
7088,NO2cxU4nOvDdMxfAbk7gCpsxT3y9cspYz3wFYg==,"[0, 0]","[3.0, 2809.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 9600.0]","[0, 0]","[2, 2141.0]"
7089,nm3BNVEr5VEdOwe9CSNKoE7x1aqapGfUlP8Jyg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 772.0]","[0, 0]","[0, 0]","[3.0, 3108.0]","[0, 0]","[0, 0]","[0, 0]"
7090,DsOJBR6LxrewnXwzKUsVvFMCrDjMBQDYXkQ0WQ==,"[1.0, 1470.0]","[0, 0]","[0, 0]","[1.0, 48379.0]","[6.0, 123015.0]","[10.0, 317405.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 15478.0]","[0, 0]","[2.0, 3523.0]","[9.0, 207408.0]","[0, 0]","[9, 330044.0]"
7091,z0hAn9uQKAK0IcGDHxjAMjzipzA1sUJMUdzOOw==,"[2.0, 2741.0]","[3.0, 4180.0]","[1.0, 3519.0]","[0, 0]","[0, 0]","[6.0, 9274.0]","[1.0, 768.0]","[1.0, 2588.0]","[0, 0]","[0, 0]","[1.0, 382.0]","[4.0, 1682.0]","[1.0, 448.0]","[0, 0]","[0, 0]","[3, 2247.0]"
7092,oxm+NeFbs/4deGcNGhqCFOwt1ObsRi0lT8KbHA==,"[0, 0]","[2.0, 18255.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 6430.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3948.0]","[0, 0]","[0, 0]","[1, 2286.0]"
7093,wiVcwmAaSk+oOvu/Z5mwaX4keS3z/LaLAxt4Uw==,"[1.0, 1372.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 32452.0]","[5.0, 27193.0]","[1.0, 2843.0]","[6.0, 22919.0]","[1.0, 44228.0]","[0, 0]","[1.0, 45752.0]","[1.0, 2291.0]","[0, 0]","[0, 0]","[0, 0]","[1, 1586.0]"
7094,0ZR2UvkojYmvDQ5L476e/Ok1X3C857i97+d9EQ==,"[10.0, 21057.0]","[17.0, 12440.0]","[9.0, 27417.0]","[6.0, 4903.0]","[15.0, 22970.0]","[16.0, 38582.0]","[8.0, 7305.0]","[12.0, 11511.0]","[12.0, 11040.0]","[7.0, 5223.0]","[11.0, 10646.0]","[9.0, 25144.0]","[10.0, 44885.0]","[7.0, 22327.0]","[0, 0]","[21, 49320.0]"
7095,h3abxl/56m+QOOM+L4bFxeLJ5U7nDsB0YFj8Ew==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 14469.0]","[0, 0]","[0, 0]","[2.0, 3548.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7096,KR17+9b1HWILBpKMzndjIYgqswwd+TkO1Pv3kQ==,"[0, 0]","[0, 0]","[1.0, 974.0]","[0, 0]","[0, 0]","[1.0, 1562.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 2683.0]"
7097,wK5UTY8RN6STAjbCJ9CtpWF/o5SeQ0XHaaCjpA==,"[90.5, 227948.0]","[160.0, 756263.0]","[27.0, 97012.0]","[77.0, 343059.5]","[28.0, 158899.0]","[167.0, 1096244.0]","[28.0, 37539.0]","[215.5, 933899.0]","[26.0, 81605.0]","[23.5, 76407.0]","[24.0, 33255.0]","[52.5, 183586.5]","[34.0, 103712.0]","[34.0, 491106.0]","[23.0, 99760.0]","[90, 378974.0]"
7098,Qd3fcaZVwguRIxDTZA9WKEW2lJe66lk1fBr26A==,"[1.0, 4195.0]","[0, 0]","[0, 0]","[2.0, 21469.0]","[0, 0]","[1.0, 7201.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 29758.0]"
7099,ePVoUgKmLwNPAYYr9vXFlxEd5Mc1d0vUAZm9RQ==,"[0, 0]","[1.0, 115645.0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 2756.0]","[1.0, 5737.0]","[1.0, 53589.0]","[2.0, 213066.0]","[0, 0]","[1.0, 116922.0]","[0, 0]","[0, 0]","[1.0, 43803.0]","[2.0, 104329.0]","[7, 299835.0]"
7100,eSHKuUgTYRWHxaSM4um0kMqYyryt7GSchzgPoA==,"[25.0, 19758.0]","[1.0, 3371.0]","[14.0, 25986.0]","[20.0, 21135.0]","[29.0, 129596.0]","[76.0, 273307.0]","[14.0, 20812.0]","[0, 0]","[0, 0]","[35.0, 59529.0]","[32.0, 44260.0]","[16.0, 25852.0]","[17.0, 16751.0]","[112.0, 4205934.0]","[0, 0]","[63, 209688.0]"
7101,L8wgUBrpIIZUtXVzfqyGT6zF3Naz21IFMDM/XA==,"[0, 0]","[3.0, 1127557.0]","[0, 0]","[0, 0]","[1.0, 20721.0]","[3.0, 197577.0]","[0, 0]","[3.0, 780679.0]","[0, 0]","[0, 0]","[1.0, 1740.0]","[1.0, 1402.0]","[0, 0]","[0, 0]","[0, 0]","[3, 5760.0]"
7102,jEUexa4RFksimQwxMbYy4UwX8q6aQfa+T6JTkw==,"[3.0, 34721.0]","[3.0, 2665.0]","[4.0, 6920.0]","[3.0, 4109.0]","[2.0, 4496.0]","[10.0, 24317.0]","[0, 0]","[7.0, 8741.0]","[2.0, 5230.0]","[3.0, 4029.0]","[3.0, 31080.0]","[3.0, 4570.0]","[3.0, 4854.0]","[1.0, 87956.0]","[0, 0]","[5, 14792.0]"
7103,n3PMDsWpBDm+8r+vdQXYQAfa+C/+XO7VrI2Ojw==,"[14.0, 375566.0]","[0, 0]","[7.0, 81340.0]","[41.5, 2391767.5]","[9.5, 209017.5]","[113.5, 2104494.0]","[44.0, 765644.0]","[52.0, 1325486.0]","[31.0, 339659.0]","[15.5, 242954.0]","[20.0, 234636.0]","[22.0, 413757.0]","[9.0, 167550.0]","[20.0, 560122.0]","[14.0, 230549.0]","[73, 2850955.0]"
7104,c6R44y2KhAlFmWg/1MbhqhrDAkZ3z+uMyd2E/Q==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 549.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 4516.0]","[0, 0]","[0, 0]","[0, 0]"
7105,8xLXhCFpYD9fZgh2wpUCyiWsXFY4vEWUqVzm3A==,"[1.0, 1087.0]","[7.0, 105897.0]","[2.0, 4732.0]","[1.0, 31566.0]","[1.0, 7566.0]","[9.0, 108924.0]","[0, 0]","[0, 0]","[2.0, 850.0]","[2.0, 12961.0]","[0, 0]","[0, 0]","[0, 0]","[8.0, 13666.0]","[0, 0]","[8, 18972.0]"
7106,hbG0R+9JmMPz+v6HIjmHZ2CW/IZ2npNgSzrBMQ==,"[0, 0]","[2.0, 1841.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 5726.0]","[0, 0]","[1.0, 680.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 1195.0]"
7107,Mnzfe9I7MUiATwwX9dlyUiA0NLqxKWaHZzCcEQ==,"[0, 0]","[0, 0]","[1.0, 21181.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 19385.0]","[0, 0]","[4.0, 58745.0]","[0, 0]","[0, 0]","[0, 0]"
7108,Ep4/6+wkM3dvDv6tW7D6vFGabShOxzDrVo7o8Q==,"[3.0, 96381.0]","[1.0, 56080.0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 21714.0]","[1.0, 1787.0]","[3.0, 17258.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3248.0]","[6.0, 107033.0]","[0, 0]","[8, 581219.0]"
7109,KQXxGeCcOxuHASsincBr2xU7+Fm97jW7UEkTPQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1765.0]","[3.0, 6330.0]","[0, 0]","[1.0, 445.0]","[3.0, 4193.0]","[0, 0]","[2.0, 1465.0]","[1.0, 1705.0]","[2.0, 15230.0]","[1.0, 842.0]","[0, 0]","[4, 5589.0]"
7110,GYehtZUJ5LgGgvUT3/64fYIlg8lDtd41Ei3UFQ==,"[1.0, 52605.0]","[1.0, 1145.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1488.0]","[0, 0]","[2.0, 2856.0]","[1.0, 5638.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 2974.0]"
7111,OavpvayWtQuw4tmMkG1TJ4vWkIcJd4gEiTCb5g==,"[13.0, 134074.5]","[0, 0]","[4.0, 7315.0]","[8.0, 21131.0]","[10.0, 525847.0]","[19.5, 1120029.5]","[6.0, 120613.0]","[0, 0]","[0, 0]","[5.0, 51766.5]","[6.0, 88509.0]","[13.5, 36658.5]","[7.0, 15463.0]","[11.0, 68356.0]","[6.0, 29370.0]","[31, 257513.0]"
7112,iBDyxnNDXtJfdxlNPKzJzD5/Q9waGg9pA7qKoQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12.0, 10803.0]","[0, 0]","[3.0, 6654.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 740.0]","[0, 0]","[0, 0]","[2, 1902.0]"
7113,FcKyeWBVo9kLrZXKL+fe0LPSeAGvW6mtEo+9vA==,"[0, 0]","[2.0, 258440.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 1423204.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1114802.0]","[0, 0]","[2, 446577.0]"
7114,QBfJW/pwfbVNEA6tdYmGU98qQmDk2TzVXPUQkw==,"[0, 0]","[1.0, 1350.0]","[0, 0]","[0, 0]","[1.0, 257910.0]","[0, 0]","[1.0, 1594.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 3627.0]"
7115,FKUr7d102HtEcwAK9Pr7FwIuzTpa+4tWEGBhXA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 546.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 819.0]","[0, 0]","[1, 717.0]"
7116,M801rWCFtAy6/u8lUKICO8i7fjbSJaimRFv+Cg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 14329.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7117,lnM7wZuUhqmFAIUNSl2WifO2XrXBQ1ulEmRJCw==,"[0, 0]","[5.0, 41417.0]","[0, 0]","[1.0, 446.0]","[0, 0]","[6.0, 25099.0]","[0, 0]","[3.0, 15564.0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 2784.0]","[0, 0]","[0, 0]","[0, 0]","[6, 22306.0]"
7118,fOtmR7WOHPuKcxnwAvuigQ5JXuQdW/C64Jgscw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3711.0]","[0, 0]","[1.0, 321.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 34036.0]"
7119,ftLTL8N/q7CF8kET5Q61PmYsc8Pr6HZssm/L0Q==,"[0, 0]","[0, 0]","[1.0, 676.0]","[0, 0]","[2.0, 1226.0]","[3.0, 7676.0]","[1.0, 524.0]","[4.0, 5121.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 548.0]","[3.0, 3229.0]","[0, 0]","[3, 2427.0]"
7120,9MlwHnVv97Upz5irwKop9JjuIALIDY3tuQuXKA==,"[18.0, 239174.5]","[0, 0]","[2.0, 5384.0]","[4.5, 14503.0]","[1.0, 1800.0]","[28.0, 132639.0]","[5.0, 33215.0]","[43.0, 615958.0]","[0, 0]","[4.5, 11129.0]","[5.0, 86883.0]","[6.0, 10740.5]","[7.0, 196933.0]","[0, 0]","[0, 0]","[26, 1130515.0]"
7121,IIW9eYOBa22kbObPsJR6H5rXJnunN26k1LZSLQ==,"[0, 0]","[0, 0]","[2.0, 2034.0]","[0, 0]","[1.0, 795.0]","[2.0, 2837.0]","[0, 0]","[1.0, 1498.0]","[1.0, 1406.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1305.0]"
7122,AByIR9GAotTl7n0ktQa4DDckmuVv1EU9jnq7ig==,"[0, 0]","[1.0, 26212.0]","[1.0, 11076.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 21449.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 74034.0]","[0, 0]","[1, 22109.0]"
7123,YX9kFoMdAoBy4GXSwGUxrMmtC/ZC4GB7toUy0g==,"[7.5, 43171.0]","[13.0, 31937.0]","[0, 0]","[7.0, 15229.0]","[2.0, 13425.0]","[34.0, 160089.5]","[10.0, 35230.0]","[20.5, 77468.0]","[10.0, 28177.0]","[5.0, 52711.0]","[7.0, 15072.0]","[2.0, 2330.5]","[5.0, 30145.0]","[1.0, 4550.0]","[10.0, 38403.0]","[19, 83980.0]"
7124,iaKk9sM1cNIeSy5yr9AtWhd6j74e8RRms6kYbw==,"[1.0, 54725.0]","[10.5, 137489.0]","[5.0, 10498.0]","[3.5, 55502.0]","[0, 0]","[28.0, 780867.0]","[1.0, 73464.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 302361.0]","[1.0, 1212.0]","[5.0, 70927.0]","[0, 0]","[15, 200392.0]"
7125,CTNJI4kKYoFLJoJ7cGUBluPLXrNZ2+xwkcG2HQ==,"[0, 0]","[1.0, 1185.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7126,5xWd456ZdeBSzD4++sHs19uE5zwYCJ4UcSEFaQ==,"[4.0, 41304.0]","[18.0, 76175.0]","[5.0, 49316.0]","[7.0, 54588.0]","[4.0, 35339.0]","[11.0, 78031.0]","[6.0, 33253.0]","[5.0, 37456.0]","[10.0, 17970.0]","[5.0, 38161.0]","[5.0, 10184.0]","[5.0, 57302.0]","[4.0, 19058.0]","[1.0, 1217.0]","[0, 0]","[8, 13877.0]"
7127,wREFd4r26yMqcJzmOV+500yWkpnSuQzCsyXG0g==,"[2.5, 15312.0]","[0, 0]","[3.0, 16332.0]","[8.5, 22430.5]","[6.0, 28665.0]","[15.0, 41747.0]","[3.5, 21737.0]","[0, 0]","[0, 0]","[7.0, 20785.0]","[5.0, 9656.0]","[7.5, 9687.5]","[9.0, 68580.0]","[9.0, 7964.0]","[0, 0]","[13, 31428.0]"
7128,ol8hRxyaVRSKg686Cy1LOVxdKbp9yddLn1A7Rw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2123.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7129,TjOSqUKyIVuwvSZXzuiIQej182VrDsj9sXc7Bw==,"[1.0, 11682.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 34845.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 33847.0]","[0, 0]","[0, 0]","[0, 0]","[1, 23170.0]"
7130,ihhe8svkveT+5mxj+8Z0j7NwYyoKeo73rgOQiQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 969.0]","[2.0, 27335.0]","[1.0, 22048.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1278.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 82113.0]","[3, 9736.0]"
7131,LfI5rtGgC8rZwlQiyhwEyA0GovjfCoT9+oPEYA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 2179.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7132,XaNoniTbKjsn0liKS/rMv3Ay6disSQS7e0JneA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3830.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1681.0]","[1.0, 912.0]","[0, 0]","[1.0, 1284.0]","[0, 0]","[0, 0]","[1, 1658.0]"
7133,RCT+9Q3y4jLvIQJuQPXb4GiHRvBsKBuLRf50bw==,"[1.0, 2387.0]","[0, 0]","[0, 0]","[1.0, 2822.0]","[1.0, 1263.0]","[3.0, 5909.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2267.0]","[1.0, 7557.0]","[2.0, 2581.0]","[1.0, 1318.0]","[3.0, 27704.0]","[0, 0]","[3, 25102.0]"
7134,QKEm7J+7ckv0ZIjUtrqswHFyWXL5c6OOqaEqlQ==,"[1.0, 1639.0]","[0, 0]","[2.0, 16874.0]","[0, 0]","[5.0, 15700.0]","[18.0, 269424.0]","[1.0, 3349.0]","[0, 0]","[0, 0]","[3.0, 6784.0]","[8.0, 28215.0]","[0, 0]","[5.0, 8806.0]","[4.0, 18076.0]","[0, 0]","[9, 103491.0]"
7135,Xa8f5m5Db5McUItDzhtIW4x25cwp/MjVag0aDw==,"[3.0, 1807.0]","[2.0, 1168.0]","[2.0, 1095.0]","[1.0, 1959.0]","[7.0, 4532.0]","[1.0, 604.0]","[3.0, 1545.0]","[2.0, 1082.0]","[4.0, 2654.0]","[4.0, 2199.0]","[6.0, 3716.0]","[5.0, 2704.0]","[5.0, 3367.0]","[3.0, 5259.0]","[0, 0]","[8, 4883.0]"
7136,9J8QG9lHUOKOrWuGPmvQQjMqzHw/pOKBidkf4w==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1400.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7137,+OEW72cD9E+3Fz/RNrFV9JstEBJ8CNziPNFg6A==,"[1.0, 517.0]","[10.0, 5613.0]","[1.0, 672.0]","[0, 0]","[3.0, 1845.0]","[5.0, 4208.0]","[1.0, 504.0]","[3.0, 20453.0]","[3.0, 1342.0]","[1.0, 9906.0]","[1.0, 478.0]","[0, 0]","[2.0, 2150.0]","[6.0, 4445.0]","[0, 0]","[5, 3034.0]"
7138,HfcIV7FzTXcArcLtbzxOjBRlIBpJ+DU0Mc776A==,"[2.0, 711.0]","[0, 0]","[0, 0]","[1.0, 2129.0]","[1.0, 351.0]","[2.0, 1281.0]","[1.0, 3016.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 520.0]","[0, 0]","[2.0, 653.0]","[0, 0]","[0, 0]","[7, 10057.0]"
7139,WqIGiXsQNYZuIcHoLRnjJxp+WlgFiI9/BMkGAA==,"[0, 0]","[0, 0]","[0, 0]","[2.0, 34643.0]","[0, 0]","[9.0, 222201.0]","[0, 0]","[4.0, 158405.0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 77036.0]","[0, 0]","[1.0, 20289.0]","[0, 0]","[4, 278663.0]"
7140,2vSaRPb1cxRwlEw5N5MKyz6YF9YCPr+nvTaD4A==,"[11.0, 6571.0]","[21.0, 43315.0]","[7.0, 7847.0]","[4.0, 2353.0]","[11.0, 6181.0]","[20.0, 18567.0]","[8.0, 66507.0]","[16.0, 7857.0]","[11.0, 18459.0]","[13.0, 35934.0]","[13.0, 179164.0]","[8.0, 11191.0]","[8.0, 18551.0]","[12.0, 7649.0]","[0, 0]","[19, 20865.0]"
7141,a947JRYrBCJZm1LSVMQ4v/WywAaVG1pfLRkD2Q==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2039.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 7295.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7142,D2kf/2IR2W/s7K5UjEGfZhThP8B6ybAxmlGl4w==,"[3.0, 2694.0]","[5.0, 4931.0]","[0, 0]","[2.0, 3512.0]","[3.0, 3265.0]","[18.0, 42645.0]","[1.0, 364.0]","[7.0, 25935.0]","[5.0, 8039.0]","[6.0, 23251.0]","[2.0, 3322.0]","[0, 0]","[2.0, 4794.0]","[6.0, 12419.0]","[0, 0]","[17, 37105.0]"
7143,LOJoQ7e1hWn6eRwPMzK+nD0nBck96rt1VPhmvQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1437.0]","[1.0, 2684.0]","[0, 0]","[1.0, 938.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1146.0]"
7144,U2PuJrag+VkuG4dSACpV7J05XFuNjNdgXp6EsA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 3414.0]","[0, 0]","[1.0, 1046.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1448.0]"
7145,x9hoA7RLsmGUP2aLvd1+njZ8VlGmME0YX7RH5g==,"[5.0, 4143.0]","[20.0, 19165.0]","[4.0, 4234.0]","[3.0, 2103.0]","[0, 0]","[13.0, 52903.0]","[0, 0]","[14.0, 16021.0]","[3.0, 2415.0]","[8.0, 10685.0]","[5.0, 3029.0]","[1.0, 718.0]","[0, 0]","[5.0, 3186.0]","[0, 0]","[4, 6170.0]"
7146,tNDA1b3EjUyvXdGDcQKNgKemrCDpQwa8efXflw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 32832.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7147,yibW+bO4LxH+EPIFMfoYttfcH6jTmjxJsacAqQ==,"[2.0, 6100.0]","[1.0, 716.0]","[0, 0]","[0, 0]","[1.0, 7526.0]","[10.0, 143867.0]","[1.0, 8885.0]","[1.0, 23220.0]","[0, 0]","[0, 0]","[1.0, 19123.0]","[0, 0]","[2.0, 91137.0]","[0, 0]","[0, 0]","[4, 102705.0]"
7148,ZN8oZr8sGVZ8rS4uV/rM7ohfBtr1FwiOf1KFNQ==,"[0, 0]","[2.0, 21314.0]","[0, 0]","[2.0, 74311.0]","[0, 0]","[2.0, 6935.0]","[1.0, 11634.0]","[3.0, 14034.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2434.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
7149,G5SfulyzZKrYP6SCUzQnapJH8gXCJnnnUfRImg==,"[0, 0]","[2.0, 28415.0]","[0, 0]","[1.0, 27581.0]","[0, 0]","[1.0, 12581.0]","[1.0, 80114.0]","[1.0, 7278.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 8829.0]","[0, 0]","[2, 16488.0]"
7150,8BDxypYzWPQPh/HlqASMD9TU3QE85Keiq6nsqg==,"[1.0, 62522.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 6908.0]","[0, 0]","[2.0, 87614.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 5820.0]"
7151,7jhqYFvFc3JYU+AUBZzZQsI/9CaDQyyrry8rhg==,"[7.0, 9823.0]","[6.0, 10398.0]","[3.0, 11106.0]","[5.0, 6125.0]","[14.0, 8881.0]","[22.0, 41739.0]","[3.0, 22207.0]","[19.0, 62156.0]","[8.0, 43671.0]","[9.0, 13561.0]","[13.0, 15467.0]","[4.0, 5951.0]","[12.0, 9403.0]","[0, 0]","[0, 0]","[20, 31298.0]"
7152,E1z/7Pvic1lBhMyw/tJep6UQ+pwx/FUWYeh0XA==,"[1.0, 29.0]","[2.0, 10999.0]","[0, 0]","[0, 0]","[1.0, 3716.0]","[4.0, 19133.0]","[0, 0]","[4.0, 41974.0]","[1.0, 854.0]","[1.0, 99596.0]","[1.0, 7383.0]","[1.0, 68577.0]","[0, 0]","[6.0, 236818.0]","[0, 0]","[7, 152012.0]"
7153,t8ZZnqfrXmwdto1XXgbQItxI4qNpCewaw/4gtA==,"[0, 0]","[0, 0]","[1.0, 1478.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 856.0]","[2.0, 13048.0]","[0, 0]","[0, 0]","[1.0, 878.0]","[0, 0]","[0, 0]","[3.0, 2562.0]","[0, 0]","[0, 0]"
7154,sOdEnYkX/2m6f50IZI6kCaN2tOLuqlzuIhMldQ==,"[0, 0]","[3.0, 1490.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 5354.0]","[1.0, 6701.0]","[0, 0]","[0, 0]","[1.0, 1087.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 7673.0]"
7155,mp88UTpucrYObkGj6oILqhttNseGGDQGHgpcSQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 26318.0]"
7156,EpeyddY60pWuJ9pC9v/H9MWdfLXMB0aEB/VsMw==,"[19.5, 144825.5]","[2.0, 46553.0]","[0, 0]","[10.0, 958935.0]","[5.0, 17240.0]","[90.5, 1641468.5]","[11.0, 191979.0]","[0, 0]","[0, 0]","[4.0, 131650.0]","[3.0, 31182.0]","[7.0, 36823.0]","[6.0, 280990.0]","[3.0, 9923.0]","[1.0, 1090.0]","[22, 469975.0]"
7157,P3472oeR92u5W26HBMVh3S+/NZ+A+DDDD4nzTA==,"[4.0, 16553.0]","[6.0, 8743.0]","[3.0, 5448.0]","[2.0, 2030.0]","[4.0, 26074.0]","[7.0, 15294.0]","[2.0, 10081.0]","[3.0, 7442.0]","[5.0, 14697.0]","[4.0, 11160.0]","[7.0, 26623.0]","[4.0, 4742.0]","[8.0, 12603.0]","[8.0, 20964.0]","[0, 0]","[9, 24738.0]"
7158,7SQqRcE0a7UbO2Q5X7zf9e/UFFUDg5pyN/5brg==,"[0, 0]","[1.0, 679.0]","[1.0, 4948.0]","[0, 0]","[1.0, 24318.0]","[6.0, 290983.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 57326.0]","[1.0, 17911.0]","[0, 0]","[0, 0]","[2.0, 161276.0]","[0, 0]","[3, 90999.0]"
7159,UnoFS/jV8w76nNhZo7ARptkmsbgV4xjCbVnNvg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1658.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
